"C贸digo r茅gimen","C贸digo departamento","C贸digo localidad","Padr贸n","Bloc / Manzana","EP / SS","Unidad","Nivel","Area construida","A帽o de construcci贸n","A帽o remanente","EP/SS uso exclusivo","Unidad uso explusivo","Destinos","Categor铆a de construcci贸n","Estado conservaci贸n","Tipo de cubierta","Indicador cielorraso","Tipo de obra"
"PH","B","EH",16405,"","",0,1,0,1991,0,NA,0,"TERRAZA","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,0,1991,0,NA,0,"BALCON","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,0,1991,0,NA,0,"BALCON","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,0,1991,0,NA,0,"TERRAZA","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,4,1991,0,NA,0,"TERRAZA","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,31,1991,0,NA,0,"SALON","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,16,1991,0,NA,0,"SALON","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,0,1991,0,NA,0,"BALCON","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,0,1991,0,NA,0,"AZOTEA, TECHO","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,0,1991,0,NA,0,"AZOTEA, TECHO","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,0,1991,0,NA,0,"TERRAZA","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,1,64,1991,0,NA,0,"MUROS","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,2,0,1991,0,NA,0,"AZOTEA, TECHO","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,2,0,1991,0,NA,0,"AZOTEA, TECHO","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,2,0,1991,0,NA,0,"AZOTEA, TECHO","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,2,0,1991,0,NA,0,"AZOTEA, TECHO","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16405,"","",0,2,19,1991,0,NA,0,"MUROS","2.5","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"C","",0,2,0,2018,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"C","",0,2,0,2010,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"C","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"C","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"C","",0,0,0,1997,0,NA,0,"ACCESO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"C","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"C","",0,0,12,1997,0,NA,0,"SUB-ESTACION UTE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"C","",0,0,5,1997,0,NA,0,"SUB-ESTACION UTE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",1,0,200,1996,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",2,0,239,2005,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",4,0,174,2007,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,1,1996,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,2005,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"D","",0,0,60,2005,0,NA,0,"GALERIA DE VIVENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,14,2005,0,NA,0,"BARBACOA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,1,2005,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,7,2005,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,2007,0,NA,0,"PATIO","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"D","",0,0,2,2007,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,2007,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,2007,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,2007,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"D","",4,1,149,2007,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,0,1996,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,0,1996,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,0,2005,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,0,2007,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,32,2007,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,2,0,1996,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,2,0,2007,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,2,0,2007,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,2,0,2007,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,2,0,2007,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",5,0,188,2009,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,32,2009,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,8,2009,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,1,2009,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,23,2009,0,NA,0,"COCHERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,0,2009,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,0,2009,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",3,0,130,2008,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",3,0,68,2008,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",3,0,14,2008,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,59,2008,0,NA,0,"GALERIA DE VIVENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,40,2008,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,112,2008,0,NA,0,"GALERIA DE VIVENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,2008,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,2008,0,NA,0,"ACCESO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,1,2008,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,12,2002,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,26,2006,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,15,2012,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,24,2015,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,38,2018,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,7,2002,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,1,2006,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,24,2012,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,1,53,2018,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,2,28,2012,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,1997,0,NA,0,"ACCESO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,12,1997,0,NA,0,"SUB-ESTACION UTE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"D","",0,0,5,1997,0,NA,0,"SUB-ESTACION UTE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,0,2009,0,NA,0,"BALCON","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,0,2009,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,0,2009,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,0,1998,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,2,1998,0,NA,0,"ESCALERA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"L","",0,1,0,1998,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,0,1995,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,0,1995,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,0,1998,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,0,2009,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,0,2005,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,0,2009,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,0,1998,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,14,2014,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",6,-1,39,2011,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,-1,0,2011,0,NA,0,"PATIO","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"L","",6,0,242,2011,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,0,2011,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,6,2015,0,NA,0,"GALERIA DE VIVENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,0,2014,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",6,1,94,2011,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,0,2011,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,0,2011,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,32,2015,2011,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Reforma"
"PH","B","EH",16814,"L","",0,1,0,2011,0,NA,0,"ACCESO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,1,2011,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,0,2011,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,18,2015,2011,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Reforma"
"PH","B","EH",16814,"L","",0,1,0,2015,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,0,2011,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,0,2015,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,0,2015,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,-1,4,2002,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,-1,13,2018,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,49,2002,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,89,2012,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,31,2018,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,39,2002,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,174,2012,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,1,34,2018,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,2,1,2012,0,NA,0,"MUROS","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,0,1997,0,NA,0,"ACCESO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,12,1997,0,NA,0,"SUB-ESTACION UTE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,5,1997,0,NA,0,"SUB-ESTACION UTE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",7,-1,19,2004,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",7,0,31,2012,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",1,0,113,1993,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",1,0,24,1993,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",4,0,244,2005,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",5,0,76,1995,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",5,0,38,1995,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",7,0,125,2004,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",8,0,172,2007,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,74,1993,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,4,1993,0,NA,0,"ESCALERA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"M","",0,0,13,2004,0,NA,0,"GALERIA DE VIVENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,1,2012,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,8,2012,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,0,2012,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"D","",1,1,72,1996,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,10,2005,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,0,2005,0,NA,0,"PATIO","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"M","",0,0,31,2005,0,NA,0,"GALERIA DE VIVENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,32,2005,0,NA,0,"GALERIA DE VIVENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,1,2005,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,0,2005,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"M","",0,0,13,1995,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,4,1995,0,NA,0,"ESCALERA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"M","",0,0,3,1995,0,NA,0,"ESCALERA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"M","",0,0,39,1995,0,NA,0,"GALERIA DE VIVENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,2,1995,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,38,2007,0,NA,0,"GALERIA DE VIVENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,66,2007,0,NA,0,"GALERIA DE VIVENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,1,2007,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,1,2012,0,NA,0,"DEPOSITO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",1,1,51,1993,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",1,1,16,1993,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",1,1,22,1993,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",4,1,112,2005,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",5,1,117,1995,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",7,1,32,2004,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",8,1,98,2007,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,1993,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,2,1993,0,NA,0,"ESCALERA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2012,2004,NA,0,"BALCON","Confortable","Bueno","Losa o bovedilla",NA,"Reforma"
"PH","B","EH",16814,"M","",0,1,0,2012,2004,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Reforma"
"PH","B","EH",16814,"M","",0,1,0,2004,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2012,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2005,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2005,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2005,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2005,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2005,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2005,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,1995,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,4,1995,0,NA,0,"ESCALERA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"M","",0,1,2,1995,0,NA,0,"ESCALERA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,1995,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,1995,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2006,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2006,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2007,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,1,0,2007,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",7,1,61,2012,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
